2015-09-20T18:21:38.464+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:38.465+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:38.465+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:38.466+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:38.838+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:38.838+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:38.839+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:38.839+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:38.840+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:38.840+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:40.468+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:40.469+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:40.469+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:40.469+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:40.470+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:40.470+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:40.840+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:40.841+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:40.841+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:40.842+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:40.842+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:40.843+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:42.474+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:42.474+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:42.475+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:42.475+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:42.476+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:42.476+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:42.847+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:42.847+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:42.848+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:42.848+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:42.849+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:42.849+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:44.479+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:44.479+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:44.480+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:44.480+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:44.480+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:44.481+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:44.852+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:44.853+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:44.853+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:44.854+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:44.854+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:44.855+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:46.486+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:46.487+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:46.487+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:46.488+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:46.488+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:46.489+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:46.857+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:46.857+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:46.858+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:46.858+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:46.859+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27001, reason: errno:61 Connection refused
2015-09-20T18:21:46.859+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27001; Location18915 Failed attempt to connect to localhost:27001; couldn't connect to server localhost:27001 (127.0.0.1), connection attempt failed
2015-09-20T18:21:47.191+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64804 #13 (1 connection now open)
2015-09-20T18:21:47.192+0100 I NETWORK  [conn13] end connection 127.0.0.1:64804 (0 connections now open)
2015-09-20T18:21:47.194+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64806 #14 (1 connection now open)
2015-09-20T18:21:48.494+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:48.495+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:48.495+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:48.496+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:48.496+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:48.497+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:48.865+0100 I REPL     [ReplicationExecutor] Member localhost:27001 is now in state SECONDARY
2015-09-20T18:21:49.200+0100 I REPL     [ReplicationExecutor] replSetElect voting yea for localhost:27001 (1)
2015-09-20T18:21:50.502+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:50.502+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:50.503+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:50.503+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:50.504+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:50.504+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:50.870+0100 I REPL     [ReplicationExecutor] Member localhost:27001 is now in state PRIMARY
2015-09-20T18:21:52.506+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:52.506+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:52.507+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:52.507+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:52.507+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:52.508+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:54.510+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:54.510+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:54.511+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:54.511+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:54.512+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:54.512+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:56.517+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:56.517+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:56.518+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:56.518+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:56.519+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:56.520+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:58.521+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:58.521+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:58.522+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:58.522+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:21:58.523+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:21:58.523+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:00.526+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:00.526+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:00.527+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:00.527+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:00.527+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:00.528+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:02.531+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:02.531+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:02.532+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:02.532+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:02.532+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:02.533+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:04.536+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:04.537+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:04.537+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:04.537+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:04.538+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:04.538+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:06.540+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:06.540+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:06.541+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:06.541+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:06.542+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:06.542+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:08.546+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:08.547+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:08.547+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:08.548+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:08.549+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:08.549+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:10.550+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:10.550+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:10.551+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:10.551+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:10.552+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:10.552+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:12.554+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:12.555+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:12.555+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:12.556+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:12.556+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:12.557+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:14.560+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:14.561+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:14.561+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:14.562+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:14.562+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:14.563+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:16.567+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:16.568+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:16.568+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:16.569+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:16.569+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:16.569+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:17.248+0100 I NETWORK  [conn14] end connection 127.0.0.1:64806 (0 connections now open)
2015-09-20T18:22:17.248+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:64903 #15 (2 connections now open)
2015-09-20T18:22:18.574+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:18.575+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:18.575+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
2015-09-20T18:22:18.576+0100 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27003; Location18915 Failed attempt to connect to localhost:27003; couldn't connect to server localhost:27003 (127.0.0.1), connection attempt failed
2015-09-20T18:22:18.576+0100 W NETWORK  [ReplExecNetThread-0] Failed to connect to 127.0.0.1:27003, reason: errno:61 Connection refused
